id,date,customerId,companyId,amount,remark,isUsed,createdBy,createdAt,updatedAt,deletedAt
759,2023-11-20 00:00:00+00,10,98,5000.0,WORK,True,2,2023-11-21 04:23:55.735+00,2024-01-07 09:33:45.49+00,
784,2023-11-28 00:00:00+00,10,98,4000.0,WORK,True,2,2023-12-01 10:26:28.37+00,2024-01-07 09:34:38.239+00,
798,2023-12-06 00:00:00+00,71,120,590.0,KAZIMODDIN & KAMARUL MD EID TYPING,True,2,2023-12-11 03:12:25.812+00,2024-01-10 16:24:44.851+00,
799,2023-12-06 00:00:00+00,71,120,1920.0,MD SAIDUL ENTRY PROCESSING,True,2,2023-12-11 03:13:08.827+00,2024-01-10 16:26:04.79+00,
820,2023-12-13 00:00:00+00,71,120,500.0,WORK,True,2,2023-12-14 05:33:35.356+00,2024-01-10 16:26:27.999+00,
800,2023-12-07 00:00:00+00,30,87,540.0,YATHI RAVEENDRAN & MD ABDULGADIR LAIQ MEDICAL,True,2,2023-12-11 04:26:10.573+00,2024-01-13 13:58:25.451+00,
765,2023-11-21 00:00:00+00,1,2,1245.0,WORK,True,2,2023-11-22 04:17:18.577+00,2024-01-14 04:50:54.423+00,
764,2023-11-21 00:00:00+00,1,1,35.0,WORK,True,2,2023-11-22 04:16:23.779+00,2024-01-14 11:00:31.53+00,
767,2023-11-21 00:00:00+00,1,111,2550.0,WORK,True,2,2023-11-22 04:18:42.715+00,2024-01-14 11:05:15.032+00,
766,2023-11-21 00:00:00+00,1,101,1925.0,WORK,True,2,2023-11-22 04:17:55.039+00,2024-01-14 12:11:08.869+00,
805,2023-12-09 00:00:00+00,41,52,500.0,SANDEEP & MANNAN LAIQ MEDICAL,True,2,2023-12-11 05:29:35.13+00,2024-01-30 06:28:34.995+00,
762,2023-11-21 00:00:00+00,66,106,500.0,WORK,True,2,2023-11-22 03:42:57.351+00,2024-02-23 04:53:19.423+00,
794,2023-12-05 00:00:00+00,18,23,1740.0,DHA MEDICAL,True,2,2023-12-07 01:20:03.874+00,2024-03-18 05:32:45.871+00,
1084,2024-02-10 00:00:00+00,28,53,1100.0,WORK,True,1,2024-02-12 06:41:24.779+00,2024-03-31 10:18:13.408+00,
822,2023-12-13 00:00:00+00,36,44,1500.0,MD SHABIL & MD THOUFEEQ WORK,True,2,2023-12-14 05:38:07.134+00,2023-12-14 05:40:37.558+00,
824,2023-12-14 00:00:00+00,19,68,70.0,ILOE INSURANCE,True,2,2023-12-15 16:32:12+00,2023-12-15 16:32:12.04+00,
832,2023-12-14 00:00:00+00,84,157,375.0,MD BODIUJJAMAN EMIRATES ID TYPING,True,2,2023-12-15 17:08:14.931+00,2023-12-16 06:08:55.726+00,
835,2023-12-15 00:00:00+00,52,71,760.0,LIA MERLIYANA LAIQ MEDICAL WITH VACCINE 100 AND EID,False,2,2023-12-16 07:21:24.578+00,2023-12-16 07:21:24.578+00,
836,2023-12-15 00:00:00+00,75,137,577.0,MUHAMMAD REHMAT VISA STAMPING (FINE:50),True,2,2023-12-16 07:24:30.038+00,2023-12-16 09:02:12.544+00,
825,2023-12-14 00:00:00+00,28,53,1745.0,WORK,True,2,2023-12-15 16:59:16.336+00,2023-12-16 14:33:51.497+00,
662,2023-10-11 00:00:00+00,26,59,2760.0,MOHAMED IFAHM VISA PROCESSING,True,2,2023-10-11 21:16:48.481+00,2023-12-16 14:34:45.913+00,
816,2023-12-13 00:00:00+00,26,59,4235.0,"DANUSHKA, SURAL & RAJESH KANNAN STAMPING PROCESS & DANESH NISSANKA & ROSHAN KALLUM RESIDENCE CANCELLATION OUTSIDE COUNTRY",True,2,2023-12-14 05:29:21.791+00,2023-12-16 15:00:45.794+00,
837,2023-12-16 00:00:00+00,17,22,1500.0,WORK,False,2,2023-12-19 05:28:38.44+00,2023-12-19 05:28:38.44+00,
841,2023-12-18 00:00:00+00,47,132,40.0,AL NASIRIA SALOON,True,2,2023-12-19 07:31:32.797+00,2023-12-19 07:31:57.585+00,
844,2023-12-18 00:00:00+00,75,137,1054.0,MUHAMMAD ABDULLAH & MUHAMMAD JAVED VISA STAMPING DXB,True,2,2023-12-19 07:40:19.198+00,2023-12-19 07:40:39.255+00,
848,2023-12-19 00:00:00+00,19,29,60.0,MUHAMMAD KHALID (PWR ATONY) LEGAL TRANSLATION,False,2,2023-12-20 07:52:23.725+00,2023-12-20 07:52:23.725+00,
867,2023-12-25 00:00:00+00,8,151,1000.0,WORK,True,2,2023-12-26 05:45:45.461+00,2024-01-20 08:41:23.526+00,
850,2023-12-20 00:00:00+00,85,158,550.0,MD RASEDOL ISLAM & ABDULLA ARSHED ALI LAIQ MEDICAL,True,2,2023-12-21 17:23:20.311+00,2023-12-21 17:23:20.419+00,
847,2023-12-19 00:00:00+00,82,155,3500.0,ROFIKUL ISALM & AINUL HAQ ENTRY PROCESS,True,2,2023-12-20 07:51:41.54+00,2023-12-22 07:04:53.339+00,
854,2023-12-20 00:00:00+00,82,155,3000.0,RUHUL AMIN ENTRY (INSIDE) PROCESS,True,2,2023-12-21 17:36:15.292+00,2023-12-22 07:05:22.812+00,
852,2023-12-20 00:00:00+00,4,6,3170.0,WORK,True,2,2023-12-21 17:34:58.077+00,2023-12-22 08:12:53.984+00,
856,2023-12-21 00:00:00+00,85,158,750.0,MD RASEDOL ISLAM & ABDULLA ARSHED ALI EID TYPING,True,2,2023-12-22 08:24:40.527+00,2023-12-22 08:24:40.717+00,
857,2023-12-21 00:00:00+00,30,154,2670.0,FAMILY VISA STAMPING,False,2,2023-12-22 08:40:50.988+00,2023-12-22 08:40:50.988+00,
861,2023-12-22 00:00:00+00,53,74,280.0,RABBI HOSSAIN LAIQ MEDICAL,True,2,2023-12-23 08:17:41.771+00,2023-12-23 08:17:41.921+00,
862,2023-12-22 00:00:00+00,68,159,400.0,MD SUZON MIA & ROMALI SABED LABOUR INSURANCE,True,2,2023-12-23 08:21:51.378+00,2023-12-23 08:21:51.562+00,
864,2023-12-22 00:00:00+00,82,155,600.0,OUTSTANDING,True,2,2023-12-23 08:24:03.852+00,2023-12-23 08:24:32.816+00,
860,2023-12-21 00:00:00+00,60,93,10000.0,WORK,True,2,2023-12-22 08:42:20.685+00,2023-12-24 14:41:55.474+00,
863,2023-12-22 00:00:00+00,53,145,1125.0,"MD ASHIKUR RAHMAN, JABED SHEIKH & MD SUMON MOLLA EID TYPING",True,2,2023-12-23 08:23:45.406+00,2023-12-26 04:52:42.725+00,
866,2023-12-25 00:00:00+00,85,158,600.0,MD RASEDOL ISLAM VISA STAMPING DXB & LC SUBMIT NEW & ABDULLA ARSHED ALI LC SUBMISSION NEW,True,2,2023-12-26 05:13:23.109+00,2023-12-26 05:13:23.3+00,
875,2023-12-27 00:00:00+00,19,29,60.0,MUHAMMAD KHALID (PWR ATONY),True,2,2023-12-29 03:34:09.135+00,2023-12-29 03:34:09.189+00,
876,2023-12-27 00:00:00+00,53,145,435.0,TAQYEEM PAYMENT,True,2,2023-12-29 03:46:01.654+00,2023-12-29 03:46:01.686+00,
874,2023-12-26 00:00:00+00,4,6,6880.0,8 PERSONS VISA STAMPING & 2 LAIQ MEDICAL,True,2,2023-12-27 08:57:53.292+00,2023-12-29 04:00:08.765+00,
873,2023-12-26 00:00:00+00,68,159,3440.0,MD SUZON MIA & ROMALI WP FEE & ENTRY OUTSIDE PROCESSING,True,2,2023-12-27 08:37:58.501+00,2023-12-29 04:02:01.611+00,
877,2023-12-27 00:00:00+00,4,6,6340.0, ,False,2,2023-12-29 03:53:04.978+00,2023-12-29 03:56:03.896+00,2023-12-29 03:56:03.895+00
885,2023-12-27 00:00:00+00,43,124,1225.0,FAMILY WORK,False,2,2023-12-29 04:17:22.549+00,2023-12-29 04:17:22.549+00,
883,2023-12-27 00:00:00+00,85,158,550.0,ABDULLA ARSHED ALI VISA STAMPING DXB,True,2,2023-12-29 04:16:18.608+00,2023-12-29 07:10:51.56+00,
865,2023-12-23 00:00:00+00,60,93,15000.0,WORK,True,2,2023-12-24 14:31:59.823+00,2023-12-29 16:19:55.23+00,
853,2023-12-20 00:00:00+00,22,108,2500.0,SANDEEP & ABDUL MAJID STAMPING PROCESS,True,2,2023-12-21 17:35:31.795+00,2023-12-30 07:07:35.121+00,
935,2024-01-10 00:00:00+00,86,168,254.83,TRADE LICENSE UPDATION IN MOI,True,2,2024-01-11 06:37:28.077+00,2024-01-11 09:41:09.952+00,
826,2023-12-14 00:00:00+00,64,109,1150.0,SELIM MOHAMMED & MATI HOWLADER VISA STAMPING DUBAI & LC SUBMISSION NEW,True,2,2023-12-15 17:00:05.867+00,2023-12-30 08:18:46.173+00,
882,2023-12-27 00:00:00+00,53,74,480.0,RAIHAN LABOUR & RESIDENCE OUTSIDE COUNTRY CANCELLATION / RAKIB SEKH LABOUR OUTSIDE COUNTRY CANCELLATION,True,2,2023-12-29 04:12:56.355+00,2024-01-05 03:46:58.062+00,
884,2023-12-27 00:00:00+00,53,162,1900.0,MD RANA BHUIYAN ENTRY PROCESSING,True,2,2023-12-29 04:16:56.382+00,2024-01-07 09:21:19.77+00,
827,2023-12-14 00:00:00+00,68,115,650.0,MD HABIBUR ENTRY PROCESS,True,2,2023-12-15 17:00:51.836+00,2024-01-07 09:31:37.644+00,
839,2023-12-16 00:00:00+00,68,115,900.0,MD HABIBURAHMAN ENTRY PROCESS,True,2,2023-12-19 05:39:06.839+00,2024-01-07 09:31:53.586+00,
840,2023-12-18 00:00:00+00,68,115,370.0,MD HABIBURAHMAN ENTRY PROCESS,True,2,2023-12-19 07:27:19.002+00,2024-01-07 09:31:59.368+00,
845,2023-12-19 00:00:00+00,10,98,1290.0,MD NOYAN & MD ANNIS EID & MED TYPING,True,2,2023-12-20 07:40:57.805+00,2024-01-07 09:35:29.701+00,
855,2023-12-20 00:00:00+00,10,98,1290.0,MD BADSHA & ABUL KALAM EID & MED ,True,2,2023-12-21 17:36:41.663+00,2024-01-07 09:36:01.696+00,
881,2023-12-27 00:00:00+00,10,98,3110.0,WORK,True,2,2023-12-29 04:11:07.887+00,2024-01-07 09:37:57.242+00,
880,2023-12-27 00:00:00+00,10,14,480.0,WORK,True,2,2023-12-29 04:10:43.518+00,2024-01-07 09:39:40.608+00,
879,2023-12-27 00:00:00+00,10,13,1070.0,WORK,True,2,2023-12-29 04:10:17.59+00,2024-01-07 09:43:11.413+00,
838,2023-12-16 00:00:00+00,71,120,400.0,WORK,True,2,2023-12-19 05:38:10.878+00,2024-01-10 16:27:31.018+00,
842,2023-12-18 00:00:00+00,65,105,100.0,ABDU SALAM VISA STAMPING PROCESS,True,2,2023-12-19 07:36:04.083+00,2024-01-13 08:42:36.951+00,
834,2023-12-15 00:00:00+00,53,145,875.0,"ASHIQ, SUMON, JABED LAIQ MEDICAL & SEAL MAKING",True,2,2023-12-16 07:20:37.325+00,2024-01-13 08:55:14.656+00,
830,2023-12-14 00:00:00+00,1,2,1450.0,WORK,True,2,2023-12-15 17:02:08.404+00,2024-01-14 10:49:01.216+00,
869,2023-12-25 00:00:00+00,1,2,975.0,WORK,True,2,2023-12-26 06:02:22.71+00,2024-01-14 10:50:57.816+00,
831,2023-12-14 00:00:00+00,1,1,300.0,WORK,True,2,2023-12-15 17:02:31.329+00,2024-01-14 11:01:14.789+00,
870,2023-12-25 00:00:00+00,1,1,245.0,WORK,True,2,2023-12-26 06:02:48.009+00,2024-01-14 11:01:49.455+00,
828,2023-12-14 00:00:00+00,1,111,7470.0,WORK,True,2,2023-12-15 17:01:17.45+00,2024-01-14 11:11:52.56+00,
868,2023-12-25 00:00:00+00,1,111,650.0,WORK,True,2,2023-12-26 06:01:57.105+00,2024-01-14 11:12:09.772+00,
829,2023-12-14 00:00:00+00,1,101,750.0,WORK,True,2,2023-12-15 17:01:38.35+00,2024-01-14 12:09:47.113+00,
833,2023-12-15 00:00:00+00,28,53,7000.0,WORK,True,2,2023-12-16 07:19:49.442+00,2024-01-14 12:18:48.399+00,
843,2023-12-18 00:00:00+00,8,151,1160.0,WORK,True,2,2023-12-19 07:39:38.293+00,2024-01-20 08:40:45.749+00,
849,2023-12-19 00:00:00+00,20,141,1205.0,WORK,True,2,2023-12-20 07:54:26.475+00,2024-01-27 13:18:41.85+00,
859,2023-12-21 00:00:00+00,75,137,577.0,TAHIR MUHAMMAD VISA STAMPING + FINE:50,True,2,2023-12-22 08:41:37.562+00,2024-01-30 16:21:36.198+00,
858,2023-12-21 00:00:00+00,7,9,2110.0,WORK,True,2,2023-12-22 08:41:06.005+00,2024-02-27 14:11:44.864+00,
872,2023-12-25 00:00:00+00,11,15,550.0,OFFICE RENT NOVEMBER,True,2,2023-12-26 06:04:09.456+00,2024-03-26 06:21:47.723+00,
878,2023-12-27 00:00:00+00,54,160,640.0,DUBAI FAMILY WORK,True,2,2023-12-29 04:09:49.854+00,2024-03-26 07:14:04.792+00,
846,2023-12-19 00:00:00+00,42,54,375.0,JAVED IQBAL EMIRATES ID,True,2,2023-12-20 07:50:58.076+00,2024-05-01 13:10:48.547+00,
886,2023-12-28 00:00:00+00,47,163,750.0,FAMILY RESIDENCE OUTSIDE COUNTRY CANCELLATION,True,2,2023-12-29 06:54:40.37+00,2023-12-29 06:55:06.6+00,
887,2023-12-28 00:00:00+00,71,120,280.0,MOHAMMED SHAHID LAIQ MEDICAL,True,2,2023-12-29 06:58:38.306+00,2023-12-29 06:58:38.348+00,
888,2023-12-28 00:00:00+00,47,132,603.0, ,True,2,2023-12-29 07:07:57.909+00,2023-12-29 07:07:57.945+00,
890,2023-12-28 00:00:00+00,33,43,5300.0,WORK,False,2,2023-12-29 07:14:21.489+00,2023-12-29 07:14:21.489+00,
889,2023-12-28 00:00:00+00,64,109,575.0,MD RABBI MALITHA VISA STAMPING & LC SUBMISSION NEW,True,2,2023-12-29 07:13:20.061+00,2023-12-30 08:16:50.297+00,
893,2023-12-29 00:00:00+00,64,100,10.0,SOHEL RARI ABSCOND,True,2,2023-12-30 08:42:47.683+00,2023-12-30 08:42:47.715+00,
891,2023-12-28 00:00:00+00,60,93,10000.0,WORK,True,2,2023-12-29 07:14:41.313+00,2024-01-01 16:05:14.791+00,
896,2024-01-02 00:00:00+00,5,134,6600.0,6 MEMBERS DAMAN INSURANCE RENEWAL,True,2,2024-01-05 03:35:18.011+00,2024-01-05 03:35:18.052+00,
897,2024-01-02 00:00:00+00,76,138,270.0,SHAHLA JIBIN LAIQ MEDICAL,True,2,2024-01-05 03:36:19.619+00,2024-01-05 03:36:19.657+00,
900,2024-01-02 00:00:00+00,53,74,230.0,MOHAMMAD NURUL HOQUE RESIDENCE CANCELLATION,True,2,2024-01-05 03:42:24.942+00,2024-01-05 03:43:03.148+00,
902,2024-01-03 00:00:00+00,47,132,275.0,SHAMIL CHANDRA LAIQ MEDICAL,True,2,2024-01-05 04:18:11.589+00,2024-01-05 04:18:11.621+00,
903,2024-01-03 00:00:00+00,75,137,527.0,ABDURAHIMAN VISA STAMPIN DXB,True,2,2024-01-05 04:20:19.712+00,2024-01-05 04:20:19.742+00,
910,2024-01-03 00:00:00+00,17,22,1500.0,WORK,False,2,2024-01-05 04:27:38.858+00,2024-01-05 04:35:06.327+00,
914,2024-01-05 00:00:00+00,42,54,275.0,SAMINA NAZ LAIQ MEDICAL,True,2,2024-01-07 08:46:20.234+00,2024-01-07 08:46:20.262+00,
915,2024-01-05 00:00:00+00,71,120,540.0,RONY MOLLAH (GEZAL ALMADEENA) &  ABDUR RAHMAN (GEZAL ALMADEENA) LAIQ MEDICAL,True,2,2024-01-07 08:53:56.534+00,2024-01-07 08:53:56.614+00,
912,2024-01-04 00:00:00+00,53,74,2000.0,MD RABBI VISA RENEWAL PROCESS,True,2,2024-01-05 06:37:24.081+00,2024-01-07 09:16:22.657+00,
917,2024-01-06 00:00:00+00,53,74,1000.0,MD RABBI VISA RENEWAL PROCESS,True,2,2024-01-07 09:15:40.887+00,2024-01-07 09:16:35.699+00,
898,2024-01-02 00:00:00+00,53,162,1920.0,SM TUTUL ENTRY PROCESS,True,2,2024-01-05 03:38:43.632+00,2024-01-07 09:22:06.349+00,
904,2024-01-03 00:00:00+00,53,162,1940.0,MD HIMEL ENTRY PROCESSING & MD RANA BALANCE,True,2,2024-01-05 04:23:50.443+00,2024-01-07 09:22:34.233+00,
908,2024-01-03 00:00:00+00,53,162,1920.0,DABASHISH ENTRY PROCESS,True,2,2024-01-05 04:26:48.504+00,2024-01-07 09:23:19.986+00,
913,2024-01-04 00:00:00+00,53,162,1920.0,CHANCHAL ENTRY PROCESS,True,2,2024-01-05 06:37:56.372+00,2024-01-07 09:23:39.03+00,
899,2024-01-02 00:00:00+00,68,159,2520.0,"ENTRY PROCESS FOR SREE ANIL CHANDRA & LBR INSURANCE FOR ALI HOSSAIN, MD SABBIR & MD JIBON",True,2,2024-01-05 03:41:20.852+00,2024-01-07 09:25:22.589+00,
907,2024-01-03 00:00:00+00,68,159,1720.0,ALI HOSSAIN / DAR LA NASR WORK PERMIT FEE & ENTRY PERMIT OUTSIDE DXB,True,2,2024-01-05 04:26:20.976+00,2024-01-07 09:25:42.069+00,
906,2024-01-03 00:00:00+00,68,159,3440.0,MD SABBIR & MD JIBON / FSL ALRBEE WORK PRMIT FEE & ENTRY OUT SIDE DXB,True,2,2024-01-05 04:25:25.553+00,2024-01-07 09:26:11.51+00,
916,2024-01-06 00:00:00+00,22,108,80.0,SANDEEP & ABDULLA VISA STAMPING BALANCE,True,2,2024-01-07 09:15:16.507+00,2024-01-07 10:26:03.524+00,
939,2024-01-10 00:00:00+00,37,46,500.0,MD RUHUL AMIN VISA RENEWAL PROCESS,True,2,2024-01-12 06:13:54.582+00,2024-02-20 04:58:18.624+00,
909,2024-01-03 00:00:00+00,60,93,40000.0,WORK,True,2,2024-01-05 04:27:21.381+00,2024-01-08 04:35:28.641+00,
933,2024-01-10 00:00:00+00,25,30,2000.0,TRADE LICENSE UPDATION IN MOL AND MOI,True,2,2024-01-11 06:08:27.399+00,2024-01-11 06:08:27.502+00,
920,2024-01-08 00:00:00+00,4,6,500.0,PREVIOUS BALANCE,False,2,2024-01-09 17:38:27.835+00,2024-01-09 17:38:27.835+00,
921,2024-01-08 00:00:00+00,4,6,4010.0,5 VISA STAMPING & 2 LC RENEWAL TYPING,True,2,2024-01-09 17:50:07.727+00,2024-01-09 17:50:08.03+00,
894,2023-12-30 00:00:00+00,6,8,2285.0,"ECHANNEL RENEWAL & DURGA MEDICAL, EID AND VISA STAMPING",True,2,2024-01-01 14:58:20.586+00,2024-01-09 17:58:50.573+00,
922,2024-01-08 00:00:00+00,6,8,6320.0,TRADE LICENSE RENEWAL,True,2,2024-01-09 17:51:07.213+00,2024-01-09 17:58:59.842+00,
923,2024-01-09 00:00:00+00,47,132,375.0,SHAMOL CHANDRA EID TYPING,True,2,2024-01-10 13:23:41.16+00,2024-01-10 13:23:41.192+00,
924,2024-01-09 00:00:00+00,71,120,60.0,MOHAMMED SHAHID EID TYPING & VISA STAMPING SERVICE CHARGE,True,2,2024-01-10 13:24:44.164+00,2024-01-10 13:25:17.198+00,
934,2024-01-10 00:00:00+00,47,132,100.0,AMJAD (LOST CERTIFICATE - AJMAN POLICE),True,2,2024-01-11 06:12:46.967+00,2024-01-11 06:12:47.003+00,
919,2024-01-08 00:00:00+00,71,120,1720.0,MUHAMMAD ASIF VISA STAMPING PROCESS,True,2,2024-01-09 15:24:36.953+00,2024-01-10 16:23:06.13+00,
901,2024-01-02 00:00:00+00,71,120,190.0,PREVIOUS BALANCE,True,2,2024-01-05 03:48:08.988+00,2024-01-10 16:28:21.745+00,
911,2024-01-04 00:00:00+00,71,120,1300.0,MOHD SHAHID VISA RENEWAL PROCESS,True,2,2024-01-05 06:36:58.202+00,2024-01-10 16:29:01.176+00,
951,2024-01-12 00:00:00+00,53,145,1000.0,NAIEM ENTRY PROCES,True,2,2024-01-13 08:05:55.17+00,2024-01-15 07:21:42.827+00,
942,2024-01-10 00:00:00+00,86,168,254.83,TRADE LICENSE UPDATION IN MOI,False,2,2024-01-12 06:19:27.533+00,2024-01-12 06:49:43.188+00,2024-01-12 06:49:43.188+00
947,2024-01-11 00:00:00+00,33,43,10010.0,WORK,False,2,2024-01-12 15:23:47.734+00,2024-01-12 15:23:47.734+00,
948,2024-01-11 00:00:00+00,87,169,1000.0,TENANCY ATTESTATION,False,2,2024-01-12 15:37:00.037+00,2024-01-12 15:37:00.037+00,
950,2024-01-12 00:00:00+00,37,46,340.0,NIJBA UDDIN CANCELLATION PROCESS,True,2,2024-01-13 07:49:22.539+00,2024-01-13 07:49:22.624+00,
946,2024-01-11 00:00:00+00,64,109,1920.0,MOHAMMAD SAIFUL ISLAM ENTRY PROCESS,True,2,2024-01-12 15:23:03.247+00,2024-01-14 03:58:24.331+00,
943,2024-01-09 00:00:00+00,54,164,6025.0,FAMILY VISA WORK,True,2,2024-01-12 07:13:11.666+00,2024-01-14 04:02:42.686+00,
927,2024-01-09 00:00:00+00,1,2,940.0,WORK,True,2,2024-01-10 15:32:40.465+00,2024-01-14 10:52:37.942+00,
928,2024-01-09 00:00:00+00,1,1,750.0,WORK,True,2,2024-01-10 15:33:03.102+00,2024-01-14 11:03:20.181+00,
930,2024-01-09 00:00:00+00,1,111,2085.0,WORK,True,2,2024-01-10 15:33:44.137+00,2024-01-14 11:44:12.555+00,
929,2024-01-09 00:00:00+00,1,101,1740.0,WORK,True,2,2024-01-10 15:33:20.371+00,2024-01-14 12:07:25.191+00,
931,2024-01-09 00:00:00+00,1,161,2765.0,WORK,True,2,2024-01-10 15:34:03.114+00,2024-01-14 12:12:39.859+00,
895,2023-12-30 00:00:00+00,28,53,3000.0,WORK,True,2,2024-01-01 14:58:49.895+00,2024-01-14 12:21:18.743+00,
938,2024-01-10 00:00:00+00,28,53,3980.0,WORK,True,2,2024-01-12 06:13:25.552+00,2024-01-14 12:31:20.969+00,
925,2024-01-09 00:00:00+00,53,145,1100.0,MD ASHIKUR RAHMAN & JABED SHEIKH VISA STAMPING,True,2,2024-01-10 13:54:34.381+00,2024-01-15 07:20:18.096+00,
926,2024-01-09 00:00:00+00,53,145,1910.0,SHAMIM SHEIKH  ENTRY PROCESS,True,2,2024-01-10 13:56:11.809+00,2024-01-15 07:20:56.767+00,
940,2024-01-10 00:00:00+00,53,145,550.0,MD SUMON STAMP VISA STAMPING,True,2,2024-01-12 06:14:22.231+00,2024-01-15 07:21:12.009+00,
892,2023-12-28 00:00:00+00,8,151,600.0,WORK,True,2,2023-12-29 07:15:24.677+00,2024-01-20 08:41:49.293+00,
905,2024-01-03 00:00:00+00,8,151,1000.0,WORK,True,2,2024-01-05 04:24:08.862+00,2024-01-20 08:43:31.516+00,
932,2024-01-09 00:00:00+00,8,151,1040.0,WORK,True,2,2024-01-10 15:34:19.001+00,2024-01-20 08:45:03.543+00,
945,2024-01-11 00:00:00+00,76,138,270.0,FATHIMA HANA MEDICAL,True,2,2024-01-12 15:20:56.227+00,2024-01-20 17:51:22.633+00,
937,2024-01-10 00:00:00+00,6,8,7930.0,TRADE LICENSE RENEWAL,True,2,2024-01-12 06:13:00.2+00,2024-01-20 17:57:39.152+00,
936,2024-01-10 00:00:00+00,10,167,3000.0,WORK,True,2,2024-01-12 06:02:40.17+00,2024-01-29 20:30:13.919+00,
944,2024-01-11 00:00:00+00,10,167,2000.0,WORK,True,2,2024-01-12 15:20:07.858+00,2024-01-29 20:30:59.174+00,
941,2024-01-10 00:00:00+00,66,133,11000.0,TRADE LICENSE RENEWAL,True,2,2024-01-12 06:14:50.229+00,2024-02-23 04:48:19.996+00,
952,2024-01-12 00:00:00+00,87,169,1700.0,TENANCY ATTESTATION,False,2,2024-01-13 08:06:23.69+00,2024-01-13 08:06:23.69+00,
949,2024-01-11 00:00:00+00,68,115,1500.0,WORK,True,2,2024-01-12 16:45:00.798+00,2024-01-13 08:44:31.937+00,
957,2024-01-13 00:00:00+00,47,132,475.0,AMJAD HOSSAIN REPLACE EID,True,2,2024-01-14 12:41:41.162+00,2024-01-14 12:41:41.196+00,
958,2024-01-13 00:00:00+00,71,120,300.0,BDUR RAHMAN GEZAL EID TYPING,True,2,2024-01-14 12:43:16.666+00,2024-01-14 12:43:51.367+00,
955,2024-01-12 00:00:00+00,53,162,1920.0,MD ABDUL KHALEK ENTRY PROCESS,True,2,2024-01-13 08:10:38.958+00,2024-01-15 07:22:52.06+00,
959,2024-01-15 00:00:00+00,85,158,1950.0,"LAIQ MEDICAL & EID TYPING (MD FARUK, MOHD SAIFUL ISLAM & ASHIKUR RAHMAN)",True,2,2024-01-16 05:17:17.782+00,2024-01-16 05:17:17.963+00,
960,2024-01-15 00:00:00+00,76,138,270.0,SOORYA PRATHAPAN LAIQ MEDICAL,True,2,2024-01-16 05:25:22.588+00,2024-01-16 05:25:22.623+00,
961,2024-01-15 00:00:00+00,42,54,550.0,AHMAD SHAHZAD & NADEEM ABBAS LAIQ MEDICAL,True,2,2024-01-16 05:26:28.604+00,2024-01-16 05:26:28.724+00,
963,2024-01-15 00:00:00+00,30,165,2670.0,FAMILY VISA PROCESSING,False,2,2024-01-16 05:52:58.427+00,2024-01-16 05:52:58.427+00,
966,2024-01-15 00:00:00+00,53,145,920.0,NAIEM BIN ABDUR RAHMAN ENTRY PROCESS BALANCE,True,2,2024-01-16 06:54:42.927+00,2024-01-16 06:55:36.643+00,
969,2024-01-15 00:00:00+00,82,155,250.0,RUHUL AMIN TAHMID LAIQ MEDICAL,True,2,2024-01-16 07:18:28.832+00,2024-01-16 07:18:28.864+00,
971,2024-01-16 00:00:00+00,87,169,780.0, ,True,2,2024-01-17 13:39:55.8+00,2024-01-17 13:39:55.857+00,
985,2024-01-19 00:00:00+00,64,109,700.0,MD JALAL HOSSEN ENTRY PROCESS,True,2,2024-01-20 14:02:47.47+00,2024-01-20 14:04:02.56+00,
970,2024-01-16 00:00:00+00,53,162,100.0, ,False,2,2024-01-17 13:32:26.778+00,2024-01-17 15:14:30.148+00,2024-01-17 15:14:30.148+00
972,2024-01-16 00:00:00+00,53,162,150.0,MD TUSHAR JOB OFFER,True,2,2024-01-17 15:15:21.641+00,2024-01-17 15:15:21.676+00,
974,2024-01-16 00:00:00+00,20,141,8500.0,WORK,False,2,2024-01-19 04:52:35.585+00,2024-01-19 04:52:35.585+00,
975,2024-01-17 00:00:00+00,82,155,100.0,MD BILLAL JOB OFFER,True,2,2024-01-19 05:19:10.95+00,2024-01-19 05:19:10.98+00,
976,2024-01-17 00:00:00+00,68,115,650.0,JARIFUL ISLAM MED & EID,True,2,2024-01-19 05:23:15.716+00,2024-01-19 05:23:15.85+00,
984,2024-01-18 00:00:00+00,53,74,500.0,MD RABBI VISA RNWL,True,2,2024-01-19 06:11:14.929+00,2024-01-19 06:12:41.024+00,
965,2024-01-15 00:00:00+00,53,162,1920.0,AMIT KUMAR ENTRY PROCESSING,True,2,2024-01-16 05:53:43.061+00,2024-01-19 06:22:37.19+00,
962,2024-01-15 00:00:00+00,25,30,1500.0,NIRMAL TAMANG VISA PROCESSING,True,2,2024-01-16 05:51:37.939+00,2024-01-19 06:24:58.582+00,
979,2024-01-17 00:00:00+00,25,30,1000.0,NIRMAL VISA WORK,True,2,2024-01-19 05:30:46.416+00,2024-01-19 06:25:36.424+00,
967,2024-01-15 00:00:00+00,85,158,3000.0,"MD AMIR, VASAN & MD JAHIR ENTRY PROCESS",True,2,2024-01-16 07:15:16.051+00,2024-01-19 06:27:47.591+00,
982,2024-01-18 00:00:00+00,85,158,2000.0,WORK,True,2,2024-01-19 06:10:25.569+00,2024-01-19 06:28:20.2+00,
986,2024-01-19 00:00:00+00,60,93,10000.0,WORK,True,2,2024-01-20 14:03:18.856+00,2024-01-20 14:43:50.207+00,
